Punjab,31-05-20,28.33,6872938,38.39,Rural
Punjab,30-06-20,16.55,8390766,40.18,Urban
Punjab,31-07-20,9.19,9732417,42.76,Urban
Punjab,31-08-20,10.99,9386169,41.99,Urban
Punjab,30-09-20,9.61,8980432,39.5,Urban
Punjab,31-10-20,9.88,8800430,38.75,Urban
Rajasthan,31-01-20,10.97,20641716,40.51,Rural
Rajasthan,29-02-20,15.16,20328915,41.77,Rural
Rajasthan,31-03-20,11.9,20024680,39.54,Rural
Rajasthan,30-04-20,17.7,15984142,33.71,Rural
Rajasthan,31-05-20,15.74,19826602,40.74,Rural
Rajasthan,30-06-20,14.39,20506612,41.38,Urban
Rajasthan,31-07-20,15.81,19932393,40.8,Urban
Rajasthan,31-08-20,17.51,20014060,41.71,Urban
Rajasthan,30-09-20,15.35,20149594,40.83,Urban
Rajasthan,31-10-20,24.15,19908808,44.92,Urban
Sikkim,31-03-20,23.57,262895,60.59,Rural
Sikkim,30-04-20,2.28,215303,38.7,Rural
Sikkim,31-05-20,24.51,193427,44.88,Rural
Sikkim,30-06-20,4.46,221058,40.4,Rural
Sikkim,31-07-20,4.45,265175,48.32,Rural
Sikkim,31-08-20,12.49,244462,48.49,Urban
Sikkim,30-09-20,5.7,231798,42.54,Urban
Sikkim,31-10-20,0.88,242068,42.13,Urban
Tamil Nadu,31-01-20,1.57,26881641,41.96,Rural
Tamil Nadu,29-02-20,2.09,27570589,43.2,Rural
Tamil Nadu,31-03-20,6.4,26830768,43.91,Rural
Tamil Nadu,30-04-20,49.83,9719167,29.63,Rural
Tamil Nadu,31-05-20,33.16,11483256,26.23,Rural
Tamil Nadu,30-06-20,12.2,19096847,33.16,Urban
Tamil Nadu,31-07-20,6.81,24572827,40.13,Urban
Tamil Nadu,31-08-20,2.65,27046415,42.22,Urban
Tamil Nadu,30-09-20,5,23025845,36.77,Urban
Tamil Nadu,31-10-20,2.16,23651626,36.62,Urban
Telangana,31-01-20,5.49,17609295,59.25,Rural
Telangana,29-02-20,8.29,16825970,58.24,Rural
Telangana,31-03-20,5.77,17341613,58.31,Rural
Telangana,30-04-20,6.25,12172230,41.06,Rural
Telangana,31-05-20,14.7,14977774,55.43,Rural
Telangana,30-06-20,10.55,15108910,53.22,Urban
Telangana,31-07-20,5.36,15679417,52.1,Urban
Telangana,31-08-20,5.79,18185429,60.59,Urban
Telangana,30-09-20,3.27,16961448,54.94,Urban
Telangana,31-10-20,2.86,17578739,56.58,Urban
Tripura,31-01-20,32.67,1508130,69.69,Rural
Tripura,29-02-20,28.4,1584686,68.74,Rural
Tripura,31-03-20,29.95,1511217,66.89,Rural
Tripura,30-04-20,41.23,971514,51.16,Rural
Tripura,31-05-20,21.51,1290986,50.81,Rural
Tripura,30-06-20,21.71,1494140,58.85,Urban
Tripura,31-07-20,18.24,1348849,50.78,Urban
Tripura,31-08-20,27.92,1318621,56.21,Urban
Tripura,30-09-20,17.35,1368244,50.77,Urban
Tripura,31-10-20,11.57,1576529,54.58,Urban
Uttar Pradesh,31-01-20,7.58,59433759,39.63,Rural
Uttar Pradesh,29-02-20,8.98,58060531,39.23,Rural
Uttar Pradesh,31-03-20,10.11,56976338,38.89,Rural
Uttar Pradesh,30-04-20,21.54,50915056,39.73,Rural
Uttar Pradesh,31-05-20,20.41,49801902,38.22,Rural
Uttar Pradesh,30-06-20,9.47,55380649,37.29,Urban
Uttar Pradesh,31-07-20,5.56,56201654,36.19,Urban
Uttar Pradesh,31-08-20,5.79,55831744,35.96,Urban
Uttar Pradesh,30-09-20,4.18,56106836,35.45,Urban
Uttar Pradesh,31-10-20,3.75,56539521,35.49,Urban
Uttarakhand,31-01-20,5.49,2711639,32.99,Rural
Uttarakhand,29-02-20,4.99,3020931,36.48,Rural
Uttarakhand,31-03-20,19.85,2539302,36.27,Rural
Uttarakhand,30-04-20,6.48,2720115,33.23,Rural
Uttarakhand,31-05-20,8.01,2694072,33.38,Rural
Uttarakhand,30-06-20,8.61,2656071,33.06,Urban
Uttarakhand,31-07-20,12.38,2938552,38.07,Urban
Uttarakhand,31-08-20,14.26,2717528,35.9,Urban
Uttarakhand,30-09-20,22.26,2695230,39.18,Urban
Uttarakhand,31-10-20,9.23,2739309,34.03,Urban
West Bengal,31-01-20,6.94,35820789,47.35,Rural
West Bengal,29-02-20,4.92,36964178,47.74,Rural
West Bengal,31-03-20,6.92,35903917,47.27,Rural
West Bengal,30-04-20,17.41,26938836,39.9,Rural
West Bengal,31-05-20,17.41,28356675,41.92,Rural
West Bengal,30-06-20,7.29,30726310,40.39,Urban
West Bengal,31-07-20,6.83,35372506,46.17,Urban
West Bengal,31-08-20,14.87,33298644,47.48,Urban
West Bengal,30-09-20,9.35,35707239,47.73,Urban
West Bengal,31-10-20,9.98,33962549,45.63,Urban
